BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 50
NORM_FRB 50
TOBS 48.325 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 1856  1153.7  35   1068.7  1.008    13.4    1.0
FRB 1857   368.2  35    283.2  0.197    20.4    1.0
FRB 1858   538.2  35    453.2  0.187    25.8    4.0
FRB 1859   979.0  35    894.0  0.762    14.0    3.0
FRB 1860   270.7  35    185.7  0.232     9.6    4.0
FRB 1861  1058.9  35    973.9  0.805    20.2    2.0
FRB 1862   250.7  35    165.7  0.025    10.0    2.0
FRB 1863   653.7  35    568.7  0.597    11.6    3.0
FRB 1864   237.6  35    152.6  0.037    13.0    3.0
FRB 1865   716.2  35    631.2  0.164    26.2    3.0
FRB 1866   242.0  35    157.0  0.121    68.7    5.0
FRB 1867   579.8  35    494.8  0.689    10.1    2.0
FRB 1868   830.6  35    745.6  0.402    13.0    4.0
FRB 1869  1209.6  35   1124.6  1.256    15.3    2.0
FRB 1870   430.1  35    345.1  0.157    58.9    2.0
FRB 1871   411.7  35    326.7  0.517    10.8    3.0
FRB 1872   606.9  35    521.9  0.560    11.0    1.0
FRB 1873   142.3  35     57.3  0.014    12.4    2.0
FRB 1874   819.3  35    734.3  0.205    14.2    3.0
FRB 1875   232.1  35    147.1  0.200    54.1    3.0
FRB 1876   163.0  35     78.0  0.027   227.5    2.0
FRB 1877   724.5  35    639.5  0.908    26.4    2.0
FRB 1878   861.7  35    776.7  1.161    14.3    1.0
FRB 1879   594.3  35    509.3  0.440    15.4    1.0
FRB 1880   467.1  35    382.1  0.498    23.6    2.0
FRB 1881  1694.1  35   1609.1  0.771    15.3    1.0
FRB 1882   943.6  35    858.6  1.145    10.3    0.0
FRB 1883   365.5  35    280.5  0.229     9.9    3.0
FRB 1884   802.2  35    717.2  0.869    14.2    2.0
FRB 1885   329.8  35    244.8  0.307    98.3    3.0
FRB 1886   648.7  35    563.7  0.421     9.8    2.0
FRB 1887   117.3  35     32.3  0.015    31.1    1.0
FRB 1888   575.4  35    490.4  0.289    45.2    3.0
FRB 1889   499.8  35    414.8  0.538    16.9    2.0
FRB 1890  1216.6  35   1131.6  1.112    10.9    3.0
FRB 1891   429.7  35    344.7  0.442    33.5    2.0
FRB 1892  1277.0  35   1192.0  0.153    11.7    3.0
FRB 1893   567.9  35    482.9  0.706    10.3    0.0
FRB 1894   242.4  35    157.4  0.157    26.6    3.0
FRB 1895   128.2  35     43.2  0.029    13.1    1.0
FRB 1896   344.8  35    259.8  0.246    17.8    2.0
FRB 1897   722.1  35    637.1  0.502    16.8    2.0
FRB 1898   657.2  35    572.2  0.050    17.6    4.0
FRB 1899  1019.1  35    934.1  1.337    10.6    0.0
FRB 1900   519.8  35    434.8  0.581    13.0    1.0
FRB 1901   788.0  35    703.0  0.313     9.8    3.0
FRB 1902   173.9  35     88.9  0.058    20.9    3.0
FRB 1903  1307.4  35   1222.4  1.151    13.0    2.0
FRB 1904   629.2  35    544.2  0.003    12.2    0.0
FRB 1905   920.3  35    835.3  0.995    13.4    3.0
FRB 1906   595.7  35    510.7  0.603    11.9    2.0
FRB 1907   593.1  35    508.1  0.461    11.3    3.0
FRB 1908   407.2  35    322.2  0.273    61.4    1.0
FRB 1909   848.8  35    763.8  0.170    11.2    2.0
FRB 1910   185.0  35    100.0  0.088    39.6    1.0
FRB 1911   814.7  35    729.7  0.971    24.8    2.0
FRB 1912   499.4  35    414.4  0.341   136.3    3.0
FRB 1913   718.9  35    633.9  0.520    17.2    1.0
FRB 1914   234.7  35    149.7  0.045    17.1    0.0
FRB 1915   612.7  35    527.7  0.580    43.1    2.0
FRB 1916   739.3  35    654.3  0.246    68.1    2.0
FRB 1917   819.5  35    734.5  0.798    10.9    3.0
FRB 1918  1615.7  35   1530.7  0.131    91.9    2.0
FRB 1919   894.8  35    809.8  0.631    22.7    3.0
FRB 1920   197.6  35    112.6  0.076    19.6    3.0
FRB 1921   582.0  35    497.0  0.517    27.7    2.0
FRB 1922   250.5  35    165.5  0.180    35.9    2.0
FRB 1923  1029.6  35    944.6  1.165    16.3    2.0
FRB 1924   816.8  35    731.8  0.867    19.4    2.0
FRB 1925   564.1  35    479.1  0.701    33.8    0.0
FRB 1926   506.4  35    421.4  0.423    15.5    3.0
FRB 1927   705.0  35    620.0  0.852    14.3    0.0
FRB 1928   386.3  35    301.3  0.226    27.0    2.0
FRB 1929   934.9  35    849.9  1.053    12.3    2.0
FRB 1930   132.8  35     47.8  0.031    26.4    2.0
FRB 1931   493.6  35    408.6  0.685    11.5    3.0
FRB 1932   966.1  35    881.1  0.973    11.5    3.0
FRB 1933   378.7  35    293.7  0.270    15.2    3.0
FRB 1934   517.5  35    432.5  0.228    13.5    1.0
FRB 1935  1167.6  35   1082.6  1.385    15.6    1.0
FRB 1936   507.5  35    422.5  0.406    22.7    2.0
FRB 1937  1063.8  35    978.8  1.288    12.3    1.0
FRB 1938   534.0  35    449.0  0.351    29.6    4.0
FRB 1939  1189.3  35   1104.3  1.209    15.5    2.0
FRB 1940   291.7  35    206.7  0.091    12.6    3.0
FRB 1941   648.5  35    563.5  0.578    10.2    3.0
FRB 1942  1258.7  35   1173.7  0.644    19.7    3.0
FRB 1943   852.0  35    767.0  0.592    11.0    2.0
FRB 1944   274.3  35    189.3  0.061   101.1    1.0
FRB 1945   911.5  35    826.5  0.324     9.7    2.0
FRB 1946   299.8  35    214.8  0.192    14.9    1.0
FRB 1947   285.9  35    200.9  0.060    16.3    4.0
FRB 1948   935.6  35    850.6  1.147    18.3    2.0
FRB 1949   523.6  35    438.6  0.387     9.8    1.0
FRB 1950  1582.3  35   1497.3  1.554    11.2    1.0
FRB 1951   872.6  35    787.6  0.323    61.3    3.0
FRB 1952   375.5  35    290.5  0.438    23.2    2.0
FRB 1953  1036.9  35    951.9  0.874    23.8    1.0
FRB 1954   465.2  35    380.2  0.258     9.8    3.0
FRB 1955  2962.2  35   2877.2  0.643    10.6    2.0
FRB 1956   462.1  35    377.1  0.360    11.5    2.0
FRB 1957   654.4  35    569.4  0.319   100.8    2.0
FRB 1958   320.4  35    235.4  0.171    18.2    2.0
FRB 1959   223.7  35    138.7  0.075    14.5    2.0
FRB 1960   521.5  35    436.5  0.481    14.3    2.0
FRB 1961   142.3  35     57.3  0.013    14.7    3.0
FRB 1962   753.9  35    668.9  0.792     9.9    2.0
FRB 1963   419.8  35    334.8  0.383    20.0    3.0
FRB 1964   794.6  35    709.6  1.077    19.4    2.0
FRB 1965   204.5  35    119.5  0.108    18.1    2.0
FRB 1966   336.4  35    251.4  0.319     9.6    2.0
FRB 1967   431.0  35    346.0  0.437    44.1    1.0
FRB 1968   502.8  35    417.8  0.121   742.5    1.0
FRB 1969   525.1  35    440.1  0.484    17.8    3.0
FRB 1970   994.6  35    909.6  1.390    18.4    2.0
FRB 1971   957.5  35    872.5  0.158    20.2    3.0
FRB 1972   310.0  35    225.0  0.287    39.6    2.0
FRB 1973   663.4  35    578.4  0.432    14.5    3.0
FRB 1974   605.9  35    520.9  0.104    18.2    2.0
FRB 1975   403.6  35    318.6  0.398    20.2    3.0
FRB 1976   788.0  35    703.0  0.790     9.6    2.0
FRB 1977   143.8  35     58.8  0.002    15.3    2.0
FRB 1978   321.6  35    236.6  0.270    14.2    3.0
FRB 1979   585.2  35    500.2  0.375    15.8    4.0
FRB 1980   168.5  35     83.5  0.077   169.1    2.0
FRB 1981   300.3  35    215.3  0.076    46.5    3.0
FRB 1982   787.4  35    702.4  0.263    29.0    1.0
FRB 1983   729.8  35    644.8  0.788    12.5    1.0
FRB 1984  1356.8  35   1271.8  1.235    14.2    3.0
FRB 1985   211.7  35    126.7  0.046    15.6    3.0
FRB 1986  1199.0  35   1114.0  0.316    19.4    2.0
FRB 1987   392.9  35    307.9  0.046    35.2    3.0
FRB 1988   282.7  35    197.7  0.022    12.2    1.0
FRB 1989   468.4  35    383.4  0.083    12.3    1.0
FRB 1990   378.3  35    293.3  0.220    31.6    4.0
FRB 1991   403.3  35    318.3  0.253    42.4    2.0
FRB 1992   575.3  35    490.3  0.250    17.9    3.0
FRB 1993   430.8  35    345.8  0.288    11.6    4.0
FRB 1994   816.3  35    731.3  0.840    10.8    0.0
FRB 1995   995.4  35    910.4  1.129     9.8    3.0
FRB 1996   872.7  35    787.7  0.481    17.8    0.0
FRB 1997   909.0  35    824.0  0.155    68.6    3.0
FRB 1998   786.3  35    701.3  0.022    29.1    3.0
FRB 1999   233.1  35    148.1  0.217     9.7    4.0
FRB 2000  1550.3  35   1465.3  0.959    17.7    3.0
FRB 2001  1009.3  35    924.3  0.882    33.0    2.0
FRB 2002   672.1  35    587.1  0.521    15.6    1.0
FRB 2003   985.5  35    900.5  0.875    32.1    2.0
FRB 2004   346.6  35    261.6  0.386    17.0    3.0
FRB 2005   981.5  35    896.5  0.744    10.9    1.0
FRB 2006   303.1  35    218.1  0.096    24.0    4.0
FRB 2007   704.5  35    619.5  0.676    11.3    4.0
FRB 2008  1158.0  35   1073.0  1.018    10.4    1.0
FRB 2009   710.2  35    625.2  0.580    18.4    0.0
FRB 2010   427.1  35    342.1  0.017    13.2    2.0
FRB 2011   818.9  35    733.9  0.969    10.3    3.0
FRB 2012   452.5  35    367.5  0.193     9.5    3.0
FRB 2013  1006.3  35    921.3  0.464    12.5    2.0
FRB 2014   677.3  35    592.3  0.504    28.8    3.0
FRB 2015   578.1  35    493.1  0.158    16.6    6.0
FRB 2016   781.2  35    696.2  0.728    26.6    3.0
FRB 2017   793.1  35    708.1  0.080    76.1    4.0
FRB 2018   411.0  35    326.0  0.205    10.7    2.0
FRB 2019   988.8  35    903.8  1.014    10.8    3.0
FRB 2020   277.3  35    192.3  0.110    48.2    1.0
FRB 2021   540.3  35    455.3  0.516    11.2    0.0
FRB 2022   866.1  35    781.1  1.109    15.7    1.0
FRB 2023  1117.9  35   1032.9  0.706    11.5    4.0
FRB 2024   547.8  35    462.8  0.469    10.9    1.0
FRB 2025   717.2  35    632.2  0.192    31.9    3.0
FRB 2026   391.4  35    306.4  0.387    16.9    1.0
FRB 2027   622.1  35    537.1  0.453    62.7    3.0
FRB 2028  1532.7  35   1447.7  1.354    11.9    2.0
FRB 2029   849.5  35    764.5  0.859     9.7    3.0
FRB 2030   918.8  35    833.8  0.722    17.1    3.0
FRB 2031   557.0  35    472.0  0.441    14.8    2.0
FRB 2032   425.9  35    340.9  0.277   116.9    2.0
FRB 2033   672.6  35    587.6  0.379    12.4    1.0
FRB 2034  1426.3  35   1341.3  1.198    11.0    2.0
FRB 2035   553.5  35    468.5  0.153    48.0    3.0
FRB 2036   553.5  35    468.5  0.564    11.4    3.0
FRB 2037   169.0  35     84.0  0.053    14.1    4.0
FRB 2038   395.7  35    310.7  0.366    67.2    3.0
FRB 2039  1156.9  35   1071.9  0.499    11.7    3.0
FRB 2040   620.4  35    535.4  0.464    23.3    3.0
FRB 2041   555.0  35    470.0  0.464    28.2    2.0
FRB 2042  1368.9  35   1283.9  1.214    18.1    1.0
FRB 2043   782.3  35    697.3  0.895    11.6    4.0
FRB 2044   789.5  35    704.5  1.125    10.4    2.0
FRB 2045  1026.2  35    941.2  0.759    14.0    3.0
FRB 2046   453.1  35    368.1  0.502    14.4    3.0
FRB 2047   364.6  35    279.6  0.414    15.8    3.0
FRB 2048   725.6  35    640.6  0.596     9.7    2.0
FRB 2049   331.5  35    246.5  0.268    22.8    1.0
FRB 2050   420.8  35    335.8  0.337    11.4    1.0
FRB 2051   933.4  35    848.4  0.938    10.0    4.0
FRB 2052   726.0  35    641.0  0.716    12.5    2.0
FRB 2053   882.9  35    797.9  0.990    15.6    2.0
FRB 2054   225.8  35    140.8  0.151    53.6    3.0
FRB 2055   266.3  35    181.3  0.036    30.4    0.0
FRB 2056   805.6  35    720.6  0.893    10.2    3.0
FRB 2057   515.5  35    430.5  0.453    26.2    3.0
FRB 2058   287.2  35    202.2  0.249    27.8    3.0
FRB 2059   962.8  35    877.8  1.133    16.7    2.0
FRB 2060   376.5  35    291.5  0.242    22.7    4.0
FRB 2061   542.0  35    457.0  0.594    23.6    2.0
FRB 2062   282.7  35    197.7  0.277    27.2    5.0
FRB 2063   570.1  35    485.1  0.092     9.7    3.0
FRB 2064   173.4  35     88.4  0.094    27.8    4.0
FRB 2065   222.3  35    137.3  0.043   101.3    1.0
FRB 2066   362.0  35    277.0  0.275     9.8    2.0
FRB 2067  1180.6  35   1095.6  1.351    10.1    3.0
FRB 2068   195.4  35    110.4  0.014    11.2    2.0
FRB 2069   539.7  35    454.7  0.537    16.4    3.0
FRB 2070   755.9  35    670.9  0.023    23.2    4.0
FRB 2071   770.4  35    685.4  0.566    11.9    2.0
FRB 2072  2225.3  35   2140.3  0.499    12.5    1.0
FRB 2073   273.7  35    188.7  0.237    58.1    3.0
FRB 2074  1211.9  35   1126.9  1.415    11.7    2.0
FRB 2075   776.1  35    691.1  0.753     9.5    3.0
FRB 2076  1027.3  35    942.3  1.312     9.6    2.0
FRB 2077   386.4  35    301.4  0.358    13.3    4.0
FRB 2078   461.3  35    376.3  0.387    20.2    0.0
FRB 2079   631.6  35    546.6  0.343    20.5    3.0
FRB 2080   353.2  35    268.2  0.300    17.0    1.0
FRB 2081   855.7  35    770.7  1.024    12.7    3.0
FRB 2082   307.0  35    222.0  0.170    12.6    2.0
FRB 2083   835.6  35    750.6  0.529    23.3    3.0
FRB 2084  1171.6  35   1086.6  1.499    12.6    1.0
FRB 2085   470.6  35    385.6  0.313    10.2    3.0
FRB 2086   196.7  35    111.7  0.065    31.4    1.0
FRB 2087   218.3  35    133.3  0.164    14.6    2.0
FRB 2088   730.3  35    645.3  0.620    10.2    4.0
FRB 2089   522.8  35    437.8  0.538    14.5    2.0
FRB 2090   291.7  35    206.7  0.231    12.6    4.0
FRB 2091   905.4  35    820.4  0.378    13.4    2.0
FRB 2092  1216.7  35   1131.7  1.311     9.8    2.0
FRB 2093   334.2  35    249.2  0.301    13.1    3.0
FRB 2094   597.0  35    512.0  0.567    10.0    1.0
FRB 2095  1128.2  35   1043.2  1.460    11.3    0.0
FRB 2096   668.6  35    583.6  0.746    11.3    2.0
FRB 2097  1271.9  35   1186.9  0.478    19.7    2.0
FRB 2098   157.0  35     72.0  0.080    24.2    3.0
FRB 2099   709.6  35    624.6  0.693    10.9    2.0
FRB 2100   229.0  35    144.0  0.149    10.7    2.0
FRB 2101   452.6  35    367.6  0.417    11.7    1.0
FRB 2102   569.4  35    484.4  0.114    10.0    0.0
FRB 2103   584.5  35    499.5  0.565    15.3    1.0
FRB 2104   741.3  35    656.3  0.783    10.8    0.0
FRB 2105   287.0  35    202.0  0.073    84.4    2.0
FRB 2106  1482.6  35   1397.6  1.415    10.8    3.0
FRB 2107   642.1  35    557.1  0.627    31.2    0.0
FRB 2108   368.1  35    283.1  0.318    14.7    1.0
FRB 2109   436.6  35    351.6  0.103    27.2    2.0
FRB 2110  1320.3  35   1235.3  0.565    15.6    4.0
FRB 2111   864.9  35    779.9  1.019    17.1    2.0
FRB 2112   503.8  35    418.8  0.104   122.5    2.0
FRB 2113   226.7  35    141.7  0.220    10.9    4.0
FRB 2114   960.8  35    875.8  0.579    47.1    1.0
FRB 2115   331.4  35    246.4  0.376   103.4    1.0
FRB 2116   778.0  35    693.0  0.337    32.5    1.0
FRB 2117   458.9  35    373.9  0.462    14.6    1.0
FRB 2118   690.6  35    605.6  0.503    24.4    3.0
FRB 2119  1209.7  35   1124.7  1.080    15.0    3.0
FRB 2120   260.5  35    175.5  0.241    46.3    3.0
FRB 2121  1152.3  35   1067.3  1.212    16.4    2.0
FRB 2122   489.7  35    404.7  0.112    30.1    5.0
FRB 2123   378.3  35    293.3  0.107    10.8    2.0
FRB 2124   225.3  35    140.3  0.149    41.5    2.0
FRB 2125   506.7  35    421.7  0.690    19.7    2.0
FRB 2126   216.4  35    131.4  0.211    50.9    2.0
FRB 2127   127.7  35     42.7  0.009    60.9    3.0
FRB 2128   803.7  35    718.7  0.731    33.9    3.0
FRB 2129   940.4  35    855.4  0.319    44.2    2.0
FRB 2130   465.9  35    380.9  0.421     9.6    1.0
FRB 2131   124.9  35     39.9  0.018   106.3    2.0
FRB 2132   355.2  35    270.2  0.392     9.7    2.0
FRB 2133   939.3  35    854.3  0.915    11.4    2.0
FRB 2134  1316.6  35   1231.6  1.628    10.3    2.0
FRB 2135   395.5  35    310.5  0.151    18.4    2.0
FRB 2136   435.3  35    350.3  0.522    13.7    1.0
FRB 2137  1182.1  35   1097.1  1.382    13.9    2.0
FRB 2138   702.8  35    617.8  0.804    15.3    4.0
FRB 2139   655.5  35    570.5  0.618    31.6    2.0
FRB 2140   528.3  35    443.3  0.335    37.6    2.0
FRB 2141   620.7  35    535.7  0.785    10.3    3.0
FRB 2142   601.7  35    516.7  0.656    11.9    2.0
FRB 2143   201.6  35    116.6  0.106    55.3    1.0
FRB 2144   562.0  35    477.0  0.017   147.6    4.0
FRB 2145   137.3  35     52.3  0.048    69.5    2.0
FRB 2146   441.1  35    356.1  0.413    56.2    0.0
FRB 2147   593.2  35    508.2  0.400    19.6    3.0
FRB 2148   742.4  35    657.4  0.927    10.4    3.0
FRB 2149   224.9  35    139.9  0.184    11.8    1.0
FRB 2150   433.8  35    348.8  0.515     9.9    3.0
FRB 2151   537.0  35    452.0  0.149    16.9    2.0
FRB 2152   309.0  35    224.0  0.355    35.2    3.0
FRB 2153  1184.4  35   1099.4  1.143    14.1    1.0
FRB 2154   654.1  35    569.1  0.771    12.5    1.0
FRB 2155   818.8  35    733.8  0.331     9.5    2.0
FRB 2156  1259.6  35   1174.6  1.414    13.2    1.0
FRB 2157   704.9  35    619.9  0.638    14.0    1.0
FRB 2158  1778.6  35   1693.6  0.616    33.4    3.0
FRB 2159   690.8  35    605.8  0.686    10.0    3.0
FRB 2160   366.5  35    281.5  0.442     9.6    1.0
FRB 2161   263.2  35    178.2  0.175    24.1    4.0
FRB 2162   394.3  35    309.3  0.258    25.2    3.0
FRB 2163   759.0  35    674.0  0.313    13.7    2.0
FRB 2164   551.6  35    466.6  0.046   500.5    4.0
FRB 2165   502.7  35    417.7  0.217    58.4    0.0
FRB 2166   623.4  35    538.4  0.348    15.6    2.0
FRB 2167   584.4  35    499.4  0.681    38.0    1.0
FRB 2168   327.7  35    242.7  0.366     9.8    2.0
FRB 2169   614.8  35    529.8  0.548    11.4    3.0
FRB 2170   492.8  35    407.8  0.061    10.0    2.0
FRB 2171   445.2  35    360.2  0.155    15.3    5.0
FRB 2172   656.2  35    571.2  0.528    13.7    3.0
FRB 2173   525.7  35    440.7  0.362    75.1    1.0
FRB 2174   353.2  35    268.2  0.196     9.7    4.0
FRB 2175   837.5  35    752.5  0.362    22.1    2.0
FRB 2176   254.5  35    169.5  0.045    12.8    3.0
FRB 2177   580.5  35    495.5  0.764    15.2    2.0
FRB 2178   327.6  35    242.6  0.388    11.9    1.0
FRB 2179   300.9  35    215.9  0.240    40.3    0.0
FRB 2180   255.7  35    170.7  0.201    25.5    3.0
FRB 2181   633.1  35    548.1  0.314    16.8    3.0
FRB 2182   901.1  35    816.1  1.065    14.9    2.0
FRB 2183   303.1  35    218.1  0.224    15.9    4.0
FRB 2184   103.6  35     18.6  0.015    25.7    5.0
FRB 2185   319.2  35    234.2  0.048   395.6    4.0
FRB 2186  1423.7  35   1338.7  0.932    13.2    4.0
FRB 2187   720.5  35    635.5  0.588    10.4    2.0
FRB 2188   663.2  35    578.2  0.420    11.6    2.0
FRB 2189  1772.3  35   1687.3  1.135     9.7    3.0
FRB 2190   503.2  35    418.2  0.554    10.0    4.0
FRB 2191   437.9  35    352.9  0.510    14.3    4.0
FRB 2192  1741.6  35   1656.6  1.239    10.8    3.0
FRB 2193   610.7  35    525.7  0.854    23.5    3.0
FRB 2194  1068.1  35    983.1  0.472    14.6    2.0
FRB 2195   296.5  35    211.5  0.248    11.3    2.0
FRB 2196   452.0  35    367.0  0.460     9.7    1.0
FRB 2197   431.8  35    346.8  0.522    17.5    3.0
FRB 2198   939.7  35    854.7  0.447    16.6    3.0
FRB 2199   548.7  35    463.7  0.647    12.0    3.0
FRB 2200   619.5  35    534.5  0.077   114.4    4.0
FRB 2201   511.7  35    426.7  0.542    10.4    3.0
FRB 2202   859.1  35    774.1  0.860    13.8    2.0
FRB 2203  1013.0  35    928.0  0.575    52.0    1.0
FRB 2204  1394.7  35   1309.7  1.696     9.6    2.0
FRB 2205   428.9  35    343.9  0.379    13.4    2.0
FRB 2206   608.9  35    523.9  0.387    17.0    2.0
FRB 2207   374.6  35    289.6  0.436    44.7    1.0
FRB 2208   853.2  35    768.2  1.072    13.0    3.0
FRB 2209   588.2  35    503.2  0.048    10.4    1.0
FRB 2210   886.1  35    801.1  0.355    19.7    4.0
FRB 2211  1224.7  35   1139.7  0.696    22.2    2.0
FRB 2212  1062.6  35    977.6  1.417    10.0    2.0
FRB 2213  1726.1  35   1641.1  0.727    14.8    3.0
FRB 2214  1261.2  35   1176.2  1.431    14.7    2.0
FRB 2215   525.9  35    440.9  0.367    11.5    3.0
FRB 2216   320.2  35    235.2  0.070   542.9    2.0
FRB 2217   397.7  35    312.7  0.503    15.1    1.0
FRB 2218   671.0  35    586.0  0.353    22.3    2.0
FRB 2219  1150.8  35   1065.8  1.056    13.6    3.0
FRB 2220   876.6  35    791.6  0.002    12.2    3.0
FRB 2221   449.2  35    364.2  0.209    29.9    1.0
FRB 2222   158.3  35     73.3  0.048    17.0    2.0
FRB 2223   619.8  35    534.8  0.690    30.6    1.0
FRB 2224   638.1  35    553.1  0.631    18.8    4.0
FRB 2225   810.2  35    725.2  0.658    39.4    3.0
FRB 2226   305.2  35    220.2  0.117    23.9    1.0
FRB 2227   591.8  35    506.8  0.423    80.9    1.0
FRB 2228   403.2  35    318.2  0.432    17.8    3.0
FRB 2229   303.8  35    218.8  0.256    11.2    4.0
FRB 2230   475.2  35    390.2  0.462    17.1    4.0
FRB 2231   388.2  35    303.2  0.433    16.7    4.0
FRB 2232   299.8  35    214.8  0.178   413.7    2.0
FRB 2233   214.7  35    129.7  0.053    10.1    0.0
FRB 2234   414.6  35    329.6  0.049    29.1    2.0
FRB 2235  1247.2  35   1162.2  1.648    10.0    2.0
FRB 2236   323.3  35    238.3  0.238    13.1    2.0
FRB 2237   702.3  35    617.3  1.001    13.0    4.0
FRB 2238   523.8  35    438.8  0.199    46.3    1.0
FRB 2239   675.3  35    590.3  0.342    10.7    1.0
FRB 2240   414.2  35    329.2  0.120    62.7    2.0
FRB 2241   554.7  35    469.7  0.535    11.9    3.0
FRB 2242  2240.6  35   2155.6  0.192    97.6    3.0
FRB 2243   308.4  35    223.4  0.308    15.3    3.0
FRB 2244   333.9  35    248.9  0.107    13.6    3.0
FRB 2245   397.5  35    312.5  0.361   130.6    2.0
FRB 2246  1327.4  35   1242.4  1.179    10.6    3.0
FRB 2247   590.7  35    505.7  0.596    17.0    1.0
FRB 2248   551.2  35    466.2  0.230    67.3    2.0
FRB 2249   410.4  35    325.4  0.002    20.4    3.0
FRB 2250   228.2  35    143.2  0.227    18.5    4.0
FRB 2251   717.3  35    632.3  0.201    21.4    2.0
